公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
5258,TSE,M2325,2015,P000173322,3,14.5,1,0.059574468,0.059574468,P000173426,2,17,1,0.092105263,0.092105263,P000022183&P000099346,1,3.75,3,1,0,6.34
5258,TSE,M2325,2016,P000173322,3,15.58,1,0.110441767,0.110441767,P000173426,2,18.08,1,0.445783133,0.445783133,P000022183&P000191720&P000099346,1,4.83,3,1,0,6.26
5258,TSE,M2325,2017,P000173322,3,16.58,1,0,0.036166365,P000173426,2,19.08,1,-0.166666667,-0.104166667,P000022183&P000191720,1,5.83,2,1,0,8.82
5258,TSE,M2325,2018,P000173322,3,17.58,1,0.256781193,0.247818499,P000173426,2,20.08,1,0,0,P000191620&P000099346,2,6.83,3,1,0,13.45
5264,TSE,M2325,2014,P000183723,4,3.58,0,-0.444117647,-0.444117647,P000183721,2,3.58,1,-1,-1,P000016264&P000012042&P000183731,1,3.42,4,1,0,2.18
5264,TSE,M2325,2016,P000183723,4,5.58,0,0,0,,6,,0,0,0,P000016264&P000191087&P000183731,1,5.42,4,1,0,3.6
5264,TSE,M2325,2017,P000183723,4,6.58,0,0,0,P000183721,2,6.58,1,0,0,P000016264&P000191087&P000183731,1,6.42,4,1,0,2.68
5269,TSE,M2324,2012,P000162958,2,5.42,1,0.084090909,0.08338558,P000175057,5,4.58,1,inf,0.25,P000032078&P000081844&P000095175,1,1.08,2,1,0,16.31
5269,TSE,M2324,2013,P000162958,2,6.42,1,0.165618449,-0.000578704,P000175057&P000203507,3,5.58,1,0,0,P000032078&P000081844&P000095175,1,2.08,2,1,0,20.99
5269,TSE,M2324,2014,P000162958,2,7.42,1,0.035971223,0.000579039,P000203507,3,1.08,1,0,0,P000032078&P000081844&P000095175,1,3.08,2,1,0,20.34
5274,OTC,M2324,2015,P000175637,2,11.5,1,0.235555556,0.235555556,P000175639,3,9.08,1,-0.368421053,-0.368421053,P000133551&P000050082&P000078136,1,3.92,5,1,0,12.06
5274,OTC,M2324,2018,P000175637,2,14.33,1,0.294776119,0.294776119,P000175639,3,11.92,1,0.25,0.25,P000050082&P000078136&P000130101,1,6.75,5,1,0,15.18
5281,OTC,M2326,2016,P000214883,3,13.33,1,0,0,P000258836,5,0.17,0,0,0,P000214877&P000046234&P000214891,1,4.67,3,1,0,5.23
5281,OTC,M2326,2017,P000214882,3,0.17,1,0,0,P000263435,3,0.17,1,0,0,P000214877&P000046234&P000214891,1,5.67,3,1,0,3.18
5289,OTC,M2325,2014,P000182172,2,7.25,1,0.079865017,0.079865017,P000131479,2,3.5,1,-0.047619048,-0.047619048,P000038645&P000041693&P000186137,1,2.33,3,1,0,1.63
5289,OTC,M2325,2018,P000182172,2,11.33,1,0.029654036,0.029654036,P000131479,2,7.58,1,0.025423729,0.025423729,P000256006&P000038645&P000041693,1,6.42,3,1,0,1.5
5299,OTC,M2324,2016,P000183019,2,7.42,1,0,0,,6,,0,0,0,P000192826&P000017662&P000200910,2,3.92,4,1,0,11.27
5299,OTC,M2324,2017,P000183019,2,8.42,1,0,0,,6,,0,0,0,P000017662&P000200910,2,4.92,4,1,0,8.81
5302,OTC,M2324,2007,P000006878,2,15.67,1,0,0,P000133206&P000129059,3,1.33,1,0,0,,6,,0,1,0,17.93
5302,OTC,M2324,2008,P000006878,2,16.67,1,0,0,P000133206,3,1.83,1,0,0,,6,,0,1,0,26.55
5302,OTC,M2324,2009,P000006878,2,17.67,1,0,0,P000133206&P000153584,2,2.83,1,0,0,,6,,0,1,0,30.96
5302,OTC,M2324,2010,P000006878,2,18.67,1,0,0,P000153584,2,1.75,1,0,0,,6,,0,1,0,39.17
5302,OTC,M2324,2011,P000006878,2,19.67,1,0,0,P000165255,5,1.42,1,0,0,,6,,0,1,0,42.99
5302,OTC,M2324,2017,P000006878,2,25.67,1,0,0,P000165255,3,7.42,1,0,0,P000190268&P000190269,1,0.83,2,1,0,57.6
5304,OTC,M2325,2015,P000105204,3,35.5,1,0,0,P000064970,3,32.83,1,0,0,P000190166&P000111856,2,0.83,0,1,0,12.11
5305,TSE,M2324,2007,P000109013,1,2.67,0,0,0,P000036218,2,13.58,1,0,0,,6,,0,1,0,2.85
5305,TSE,M2324,2008,P000017462,3,19,1,0,0,P000036218,2,14.58,1,0,0,P000023516&P000014686,1,5,3,1,0,2.76
5305,TSE,M2324,2009,P000109013,1,4.67,0,0,0,P000036218,2,15.58,1,0,0,P000023516&P000014686,1,6,3,1,0,3.89
5305,TSE,M2324,2010,P000017462,3,21,1,0,0,P000036218,2,16.58,1,0,0,P000023516&P000014686,1,7,3,1,0,4.37
5305,TSE,M2324,2011,P000168153&P000109013,1,6.67,1,0,0,P000036218,2,17.58,1,0,0,P000023516&P000014686,1,8,3,1,0,5.19
5305,TSE,M2324,2012,P000168153,2,1.83,1,0,0,P000036218,2,18.58,1,0,0,P000023516&P000014686,1,9,3,1,0,6.39
5305,TSE,M2324,2013,P000036218,2,19.58,1,0,0,P000138404,2,0.25,1,0,0,P000023516&P000024608,3,10,2,1,0,7.57
5305,TSE,M2324,2016,P000036218,2,22.58,1,0.067446043,0.067446043,P000138404,2,3.25,1,0,0,P000024608&P000051252&P000093361,2,16,4,1,0,8.22
5309,OTC,M2328,2007,P000016441,2,4.83,1,0,0,,6,,0,0,0,,6,,0,1,0,3.74
5309,OTC,M2328,2009,P000123211,3,5,1,0,0,,6,,0,0,0,,6,,0,1,0,4.57
5309,OTC,M2328,2010,P000016441,2,7.75,1,0,0,,6,,0,0,0,,6,,0,1,0,4.17
5309,OTC,M2328,2014,P000016441,2,11.83,1,0,0,P000097493,3,0.92,1,0,0,,6,,0,1,0,6.53
5309,OTC,M2328,2016,P000237495,2,0.33,1,0,0,P000097493,3,2.92,1,0,0,,6,,0,1,0,5.45
5309,OTC,M2328,2017,P000237494,3,1.33,1,0,0,,6,,0,0,0,P000251947&P000045103&P000097196,2,0.83,2,1,0,7.35
5310,OTC,M2330,2007,P000018560&P000099913,2,3.75,1,0,0,P000136021,5,4.92,1,0,0,,6,,0,1,0,1.71
5310,OTC,M2330,2008,P000018560,2,4.92,1,0,0,,6,,0,0,0,,6,,0,1,0,2.89
5310,OTC,M2330,2009,P000037865&P000018560,2,19.25,1,0,0,P000136021,5,7.08,1,0,0,,6,,0,1,0,2.52
5310,OTC,M2330,2010,P000037865,3,20.25,1,0,0,,6,,0,0,0,,6,,0,1,0,2.57
5310,OTC,M2330,2012,P000037865,3,22.25,1,0,0,P000156729,3,4.42,1,0,0,,6,,0,1,0,0.83
5310,OTC,M2330,2015,P000037865,2,25.25,1,0,0,P000156729,3,7.42,1,0,0,P000042208&P000217049,1,0.83,2,1,0,0.98
5310,OTC,M2330,2018,P000280807,5,0.08,0,0,0,P000103503,2,14.17,1,0,0,P000217049&P000267176,2,3.75,2,1,0,2.4
5314,OTC,M2324,2009,P000013295,1,13.75,1,0,0,,6,,0,0,0,,6,,0,1,0,50.8
5314,OTC,M2324,2012,P000078488,1,16.25,1,0,0,P000064324,2,3.75,1,0,0,,6,,0,1,0,38.43
5314,OTC,M2324,2013,P000078488,1,17.33,1,0,0,,6,,0,0,0,,6,,0,1,0,62.78
5314,OTC,M2324,2015,P000078488,1,19.33,1,0,0,,6,,0,0,0,P000016185&P000207708&P000093257,2,14.83,3,1,0,53.79
5314,OTC,M2324,2017,P000078488&P000093257,1,21.42,1,0,0,,6,,0,0,0,P000016185&P000207708,1,2.92,2,1,0,50.32
5314,OTC,M2324,2018,P000093257,2,17.92,1,0,0,,6,,0,0,0,P000196507&P000270129&P000204579,1,0.92,3,1,0,16.31
5315,OTC,M2326,2013,P000133352,4,2.75,0,0,0,P000073322,2,12.83,1,0,0,,6,,0,1,0,0.56
5315,OTC,M2326,2014,P000133352,4,3.75,0,-0.328245963,-0.328245963,P000209551,3,0.67,0,-0.323529412,-0.323529412,P000190221&P000015272,3,0.83,3,1,0,1.9
5315,OTC,M2326,2017,P000133352,4,6.75,0,0,0,P000209551,3,3.67,0,0,0,P000050710&P000190221&P000015272,1,12.75,5,1,0,1.8
5321,OTC,M2328,2007,P000067174,3,1.42,1,0,0,P000129142,5,1.33,1,0,0,,6,,0,1,0,2.86
5321,OTC,M2328,2010,P000167939&P000067174,2,4.58,1,0,0,P000166461,5,0.42,1,0,0,,6,,0,1,0,4.22
5321,OTC,M2328,2011,P000167939,2,3,1,0,0,P000166461,5,1.42,1,0,0,,6,,0,1,0,4.14
5321,OTC,M2328,2012,P000167939,2,3.92,1,0,0,P000176962,5,1.08,1,0,0,,6,,0,1,0,4.2
5321,OTC,M2328,2014,P000167939,2,5.83,1,0,0,P000207269,3,0.83,1,0,0,,6,,0,1,0,2.26
5321,OTC,M2328,2015,P000167939,2,6.83,1,0,0,P000207269,3,1.83,1,0,0,P000169741&P000209106,1,0.83,3,1,0,1.78
5321,OTC,M2328,2017,P000167939,2,8.83,1,0,0,,6,,0,0,0,P000169741&P000209106,1,2.83,3,1,0,3.06
5321,OTC,M2328,2018,P000265764,4,0.83,0,inf,inf,P000275847,2,0.75,1,0,0,P000261839&P000169741&P000209106&P000167025,1,3.83,4,1,0,2.5
5328,OTC,M2328,2010,P000052386,3,17.5,1,0,0,P000089476,3,12.5,1,0,0,,6,,0,1,0,
5328,OTC,M2328,2013,P000052386&P000062134,3,20.5,1,0,0,P000089476,3,15.5,1,0,0,,6,,0,1,0,
5328,OTC,M2328,2015,P000062134,3,2.83,1,-0.04109589,-0.04109589,P000213365,3,1.25,0,0,0,,6,,0,1,0,
5328,OTC,M2328,2016,P000062134,3,3.83,1,0,0,P000213365,3,2.25,0,0,0,P000054767&P000230757&P000068240,1,0.83,3,1,0,
5328,OTC,M2328,2017,P000062134,2,4.83,1,-0.495238095,-0.495238095,,6,,0,0,0,P000054767&P000230757&P000068240,1,1.83,3,1,0,0
5328,OTC,M2328,2018,P000030686&P000062134,2,5.83,1,0,0,P000277218,3,0.75,1,inf,inf,P000054767&P000230757&P000068240,1,2.83,3,1,0,0.63
5340,OTC,M2328,2007,P000028842&P000083580,3,14.42,1,0,0,P000085417,2,15.33,1,0,0,,6,,0,1,0,0.52
5340,OTC,M2328,2008,P000142013,1,0.67,1,0,0,,6,,0,0,0,,6,,0,1,0,1.51
5340,OTC,M2328,2009,P000142013,1,1.67,1,0,0,P000085417,2,17.33,1,0,0,,6,,0,1,0,3.25
5340,OTC,M2328,2011,P000142013,1,3.67,1,0,0,,6,,0,0,0,,6,,0,1,0,2.59
5340,OTC,M2328,2013,,6,,0,0,0,,6,,0,0,0,,6,,0,1,0,1.44
5340,OTC,M2328,2014,P000006637,1,22.75,1,0,0,P000085417,2,22.33,1,0.453608247,0.453608247,,6,,0,1,0,0.62
5340,OTC,M2328,2016,P000006637,1,24.75,1,0,0,P000085417,2,24.33,1,0,0,P000131435&P000190334&P000208131,2,0.83,3,1,0,0.45
5340,OTC,M2328,2017,P000006637,1,25.75,1,0,0,,6,,0,0,0,P000190333&P000131435&P000190334&P000208131,2,1.83,3,1,0,0.39
5340,OTC,M2328,2018,P000149776,3,0.58,1,0,0,P000085417,2,26.33,1,0,0,P000190333&P000190334&P000208131,2,2.83,3,1,0,0.47
5344,OTC,M2324,2007,P000117531,2,3.5,1,0,0,,6,,0,0,0,,6,,0,1,0,0
5344,OTC,M2324,2012,P000184385,2,0.5,1,0,0,,6,,0,0,0,,6,,0,1,0,2.76
5344,OTC,M2324,2013,P000184385,2,1.5,1,0,0,P000173298,2,2.58,1,0,0,,6,,0,1,0,1.31
5344,OTC,M2324,2017,,6,,0,0,0,P000174006&P000265611,3,22.08,1,0,0,P000054752&P000056304,1,0.83,1,1,0,1.16
5345,OTC,M2328,2007,P000094307,2,5.92,1,0,0,,6,,0,0,0,,6,,0,1,0,0.82
5345,OTC,M2328,2008,P000094307,2,6.92,1,0,0,,6,,0,0,0,P000140421&P000047630,2,0.83,3,1,0,1.27
5345,OTC,M2328,2009,P000094307,2,7.83,1,0,0,P000094307,2,7.83,1,0,0,P000140421&P000047630&P000150559&P000068588,2,1.75,4,1,0,1.53
5345,OTC,M2328,2010,P000094307,2,8.83,1,0,0,P000094307,2,8.83,1,0,0,P000150559&P000068588,2,1.75,3,1,0,1.18
5345,OTC,M2328,2012,,6,,0,0,0,P000094307,2,11.08,1,0,0,P000150559&P000178178&P000068588,2,4,3,1,0,0
5345,OTC,M2328,2013,,6,,0,0,0,P000094307,2,11.92,1,0,0,P000150559&P000178178,2,4.83,3,1,0,0
5345,OTC,M2328,2014,P000014918,2,24.67,1,0,0,P000094307,2,13,1,0,0,P000150559&P000178178,2,5.92,3,1,0,0.15
5345,OTC,M2328,2017,P000014918,2,27.58,1,0.092425187,0.092425187,,6,,0,0,0,P000150559&P000178178,2,8.83,3,1,0,29.75
5345,OTC,M2328,2018,P000014918,2,28.58,1,0,0,P000094307,2,16.92,1,0.280769231,0.280769231,P000265020,3,0.83,2,1,0,225.64
5347,OTC,M2324,2007,P000017966,1,9.83,1,0,0,P000007644,2,12.83,1,0,0,,6,,0,1,0,3.4
5347,OTC,M2324,2008,P000147454,2,-0.17,1,0,0,P000007644,2,13.83,1,0,0,,6,,0,1,0,4.91
5347,OTC,M2324,2011,P000147454,2,2.83,1,0,0,P000168242&P000007644,2,16.83,1,0,0,,6,,0,1,0,4.27
5347,OTC,M2324,2012,P000147454,2,3.83,1,0.419117647,0.419117647,P000168242,3,1.58,1,0,0,P000019178&P000148580&P000084196,1,18.75,4,1,0,4.95
5347,OTC,M2324,2017,P000147454,2,8.83,1,0.002488336,0.002488336,P000147454,2,8.83,0,0.002488336,0.002488336,P000019178&P000148580&P000084196,1,23.75,4,1,0,6.21
5347,OTC,M2324,2018,P000147454,2,9.83,1,0.022649705,0.022649705,P000168242,3,7.58,1,-0.2,-0.2,P000019178&P000148580&P000084196,1,24.75,4,1,0,5.17
5348,OTC,M2327,2010,P000008334,2,4.83,1,0,0,,6,,0,0,0,,6,,0,1,0,13.6
5348,OTC,M2327,2011,P000015138,2,15.33,1,0,0,P000126764,5,5.67,1,0,0,,6,,0,1,0,9.55
5348,OTC,M2327,2015,P000015138,2,19.33,1,0,0,P000126764,5,9.67,1,inf,inf,P000135845&P000155698,1,3.83,2,1,0,23.54
5348,OTC,M2327,2016,P000008334,2,10.83,1,0,0,P000126764,5,10.67,1,0,0,P000135845&P000155698,1,4.83,2,1,0,32.36
5349,OTC,M2328,2017,P000049754,3,14.83,1,0,0,,6,,0,0,0,P000251150&P000251155&P000213798,1,0.83,3,1,0,1.92
5351,OTC,M2324,2009,P000005657,1,19.17,1,0,0,P000127850,2,4.42,1,0,0,,6,,0,1,0,8.55
5351,OTC,M2324,2010,P000033189,1,11.33,1,0,0,P000127850,2,5.42,1,0,0,,6,,0,1,0,8.48
5351,OTC,M2324,2011,P000005657,1,21.08,1,0,0,P000127850,2,6.33,1,0,0,,6,,0,1,0,12.3
5351,OTC,M2324,2013,P000005657,1,23.17,1,0.002275276,0.002275276,P000203243,2,0.08,1,0,0,,6,,0,1,0,9.42
5351,OTC,M2324,2015,P000005657,1,25.17,1,-0.063803994,-0.063803994,P000095059,2,0.08,1,0,0,P000190215&P000129766,2,0.83,2,1,0,8.15
5353,OTC,M2327,2007,P000135238,2,0.58,1,0,0,,6,,0,0,0,,6,,0,1,0,5.12
5353,OTC,M2327,2009,P000135238,2,2.58,1,0,0,P000078266,3,7.08,1,0,0,,6,,0,1,0,5.19
5353,OTC,M2327,2010,P000135238,2,3.58,1,0,0,,6,,0,0,0,,6,,0,1,0,3.74
5353,OTC,M2327,2011,P000171812,3,0.75,1,0,0,,6,,0,0,0,,6,,0,1,0,3.31
5353,OTC,M2327,2013,P000153237,2,3,1,0.068059299,0.068059299,,6,,0,0,0,,6,,0,1,0,5.09
5353,OTC,M2327,2014,P000153237,2,4,1,0,0,P000078266,3,12.08,1,0,0,,6,,0,1,0,5.75
5353,OTC,M2327,2016,P000153237,2,6,1,-0.1,-0.1,P000249049,2,0,1,0,0,P000215892&P000083206,2,0.83,2,1,0,5.34
5355,OTC,M2328,2009,,6,,0,0,0,,6,,0,0,0,,6,,0,1,0,0.61
5355,OTC,M2328,2010,P000019478,3,14.33,0,0,0,,6,,0,0,0,,6,,0,1,0,0.39
5355,OTC,M2328,2014,P000019478,3,18.33,0,0,0,P000173967,3,3.5,1,0,0,,6,,0,1,0,0.24
5355,OTC,M2328,2016,P000019478,3,20.33,0,0,0,P000173967,3,5.5,1,0,0,P000190232&P000016832,3,0.83,2,1,0,0.66
5355,OTC,M2328,2017,P000019478,3,21.33,0,0,0,,6,,0,0,0,P000190232&P000016832,3,1.83,2,1,0,0.54
5356,OTC,M2325,2007,P000006850,3,39.75,0,0,0,,6,,0,0,0,,6,,0,1,0,
5356,OTC,M2325,2008,P000030517,2,9.33,1,0,0,,6,,0,0,0,,6,,0,1,0,
5356,OTC,M2325,2009,P000202719,3,13.33,1,0,0,,6,,0,0,0,,6,,0,1,0,
5356,OTC,M2325,2010,P000202719,3,14.33,1,0,0,P000158012,4,1.17,0,0,0,,6,,0,1,0,
5356,OTC,M2325,2012,P000202719,3,16.33,1,0,0,P000139918,2,4.83,1,0,0,,6,,0,1,0,0
5356,OTC,M2325,2015,P000202719,3,19.33,1,0,0,P000139918,2,7.83,1,0,0,P000014908&P000105554&P000213868,1,0.83,3,1,0,0.19
5356,OTC,M2325,2018,P000233695,2,2.75,1,0,0,P000139918,2,10.83,1,0,0,P000014908&P000105554&P000213868,1,3.83,3,1,0,0.07
5371,OTC,M2326,2007,P000020333,3,11.33,1,0,0,P000136354,2,0.42,1,0,0,,6,,0,1,0,2.25
5371,OTC,M2326,2010,P000020333,3,14.33,1,0,0,P000136354,2,3.42,1,0,0,P000012985&P000037646&P000095121,1,0.83,4,1,0,2.86
5371,OTC,M2326,2012,P000020333,3,16.33,1,0,0,P000136354,2,5.42,1,0,0,P000012985&P000037646&P000179451,2,2.83,4,1,0,4.12
5371,OTC,M2326,2013,P000020333,3,17.33,1,0,0,P000136354,2,6.42,1,0,0,P000037646&P000070286&P000179451,1,3.83,3,1,0,3.84
5371,OTC,M2326,2014,P000043967&P000133075,3,14.25,1,-0.074770642,-0.074770642,P000164775,2,4.5,1,-0.246835443,-0.246835443,P000037646&P000070286&P000179451,1,4.83,3,1,0,3.57
5371,OTC,M2326,2017,P000020333,2,21.33,1,-0.03059601,-0.03059601,P000164775,2,7.5,1,0,0,P000037646&P000070286&P000179451,1,7.83,3,1,0,5.7
5381,OTC,M2328,2007,P000081246,4,11.33,0,0,0,P000111007,5,2.58,1,0,0,,6,,0,1,0,
5381,OTC,M2328,2008,P000141733,2,0.75,1,0,0,P000146916,3,0.33,1,0,0,,6,,0,1,0,
5381,OTC,M2328,2009,P000141733&P000156747,2,1.75,1,0,0,P000146916,3,1.33,1,0,0,,6,,0,1,0,
5381,OTC,M2328,2010,P000156747,3,1.33,1,0,0,P000146916,3,2.33,1,0,0,,6,,0,1,0,
5381,OTC,M2328,2011,P000156747&P000081246,3,15.33,1,0,0,P000146916&P000170296,3,3.33,1,0,0,,6,,0,1,0,
5381,OTC,M2328,2012,P000081246,4,16.33,0,-0.380006797,-0.380006797,P000170296,5,1.83,1,0,0,,6,,0,1,0,1.2
5381,OTC,M2328,2013,,6,,0,0,0,P000200835,5,0.42,0,0,0,,6,,0,1,0,0.9
5381,OTC,M2328,2014,P000162168,1,1.42,0,0,0,P000200835,5,1.42,0,0,0,,6,,0,1,0,1.43
5381,OTC,M2328,2015,P000081246,4,19.33,0,0,0,P000200835,5,2.42,0,0,0,,6,,0,1,0,1.3
5381,OTC,M2328,2016,P000080576&P000081246,2,20.33,1,0.141270775,0.141270775,P000200835,5,3.42,0,0,0,,6,,0,1,0,1.23
5381,OTC,M2328,2017,P000081246,4,21.33,0,0,0,P000256135,2,0.67,1,0,0,P000252441&P000182244,1,0.83,2,1,0,1.32
5381,OTC,M2328,2018,P000081246,4,22.33,0,-0.368057975,-0.368057975,P000256135,2,1.67,1,0,0,P000182244&P000178055,1,1.83,2,1,0,1.56
5383,OTC,M2331,2007,P000050892&P000122749,3,9.25,0,0,0,P000062821,3,9.67,1,0,0,P000063987&P000077257,1,0.83,3,1,0,0.41
5383,OTC,M2331,2008,P000050892&P000122749,3,10.25,0,0,0,P000062821&P000141478,3,10.67,1,0,0,P000063987&P000077257,1,1.83,3,1,0,0.43
5383,OTC,M2331,2009,P000050892,4,11.25,0,0,0,P000141478,4,1.75,1,0,0,P000063987&P000077257,1,2.83,3,1,0,0.47
5383,OTC,M2331,2012,P000050892&P000091465,2,14.25,1,0,0,P000141478,4,4.75,1,0,0,P000063987&P000077257,1,5.83,3,1,0,0.62
5383,OTC,M2331,2013,P000196160,5,0.83,1,0,0,P000141478,4,5.75,1,0,0,P000194896&P000077257,3,6.83,2,1,0,0.5
5383,OTC,M2331,2015,P000196160,3,2.83,1,0,0,P000219115,5,0.83,1,0,0,P000194896&P000077257,3,8.83,2,1,0,2.18
5383,OTC,M2331,2016,P000232258,2,0.83,1,0,0,P000227795&P000234707,3,1,1,0,0,P000194896&P000077257,3,9.83,2,1,0,1.62
5383,OTC,M2331,2017,P000232258,2,1.83,1,0,0,P000237471&P000234707,3,1.67,1,0,0,P000194896&P000077257,3,10.83,2,1,0,1.17
5383,OTC,M2331,2018,P000232258,2,2.83,1,0,0,P000234707,3,2.67,1,0,0,P000194896&P000077257,2,11.83,2,1,0,1.15
5386,OTC,M2325,2007,P000032386,5,4.83,0,0,0,P000136760,2,0.33,1,0,0,,6,,0,1,0,1.05
5386,OTC,M2325,2009,P000032386,5,6.83,0,0,0,P000153773,5,0.75,1,0,0,,6,,0,1,0,1.8
5386,OTC,M2325,2013,P000032386,2,10.83,1,-0.022196262,-0.022196262,P000198833,2,0.67,1,0,0,,6,,0,1,0,1.46
5386,OTC,M2325,2015,P000032386,2,12.83,1,0.043528064,0.043528064,P000222357,5,0.67,1,0,0,P000120111&P000196211,2,0.83,2,1,0,0.19
5386,OTC,M2325,2017,P000013810,2,16.33,1,0,0,P000222357,3,2.67,1,0,0,P000120111&P000196211,2,2.83,2,1,0,0.05
5386,OTC,M2325,2018,P000013810,2,17.33,1,0.15,0.15,P000222357,3,3.67,1,0,0,P000065843&P000120111,2,3.83,3,1,0,0.04
5388,TSE,M2327,2007,P000025734,2,8.25,1,0,0,P000065469,2,6.5,1,0,0,,6,,0,1,0,3.89
5388,TSE,M2327,2008,P000025734,2,9.25,1,0,0,P000065469,2,7.5,1,0,0,P000132182&P000064701,2,0.83,2,1,0,5.37
5388,TSE,M2327,2013,P000025734,2,14.25,1,-0.484384959,-0.253884876,P000065469,2,12.5,1,0,0,P000019178,1,0.83,4,1,0,5.08
5388,TSE,M2327,2014,P000025734,2,15.17,1,-0.061804697,-0.26400704,P000065469,2,13.42,1,-1,-1,P000207672&P000019178,1,1.75,5,1,0,4.86
5388,TSE,M2327,2017,P000025734,2,18.25,1,0,0,,6,,0,0,0,P000207672&P000019178&P000212506,1,4.83,5,1,0,4.26
5388,TSE,M2327,2018,P000025734,2,19.25,1,0.776302349,0.377073906,P000065469,2,17.5,1,inf,inf,P000207672&P000019178&P000212506,1,5.83,5,1,0,5.25
5392,OTC,M2326,2007,P000007455,3,1.83,1,0,0,P000073153,2,4.08,1,0,0,,6,,0,1,0,0
5392,OTC,M2326,2008,P000035926,2,2.83,1,0,0,P000073153,2,5.08,1,0,0,,6,,0,1,0,0
5392,OTC,M2326,2010,P000035926,2,4.83,1,0,0,P000054006,3,3.42,1,0,0,,6,,0,1,0,0.14
5392,OTC,M2326,2012,P000035926,2,6.83,1,0,0,,6,,0,0,0,,6,,0,1,0,0.24
5392,OTC,M2326,2015,P000035926,2,9.83,1,0.088235294,0.088235294,,6,,0,0,0,P000011988&P000232245&P000098135,2,0.83,2,1,0,0.9
5392,OTC,M2326,2017,P000008334,2,2.75,1,0,0,,6,,0,0,0,P000011988&P000232245&P000098135,2,2.83,2,1,0,0.64
5392,OTC,M2326,2018,P000008334,2,3.75,1,0,0,P000036902,3,3,1,0,0,P000261466&P000232245&P000098135,2,3.83,2,1,0,0.63
5403,OTC,M2330,2011,P000139468&P000059961,2,27.92,1,0,0,P000031262,5,12.42,1,0,0,,6,,0,1,0,5.85
5403,OTC,M2330,2012,P000139468,2,5.33,1,0,0,P000031262,5,13.42,1,0,0,,6,,0,1,0,5.65
5403,OTC,M2330,2017,P000139468,2,10.33,1,0,0,P000031262,2,18.42,1,0,0,P000038531&P000251584,2,0.83,3,1,0,6.8
5410,OTC,M2330,2008,P000017127,2,7.08,1,0,0,P000038977,2,12,1,0,0,,6,,0,1,1,
5410,OTC,M2330,2011,P000017127,2,10.08,1,0,0,,6,,0,0,0,,6,,0,1,0,
5410,OTC,M2330,2014,P000017127,2,13.08,1,0,0,P000166417,2,4.25,1,0,0,,6,,0,1,0,1.34
5410,OTC,M2330,2015,P000017127,2,14.08,1,0,0,P000166417,2,5.25,1,0,0,P000148953&P000191690,1,0.83,0,1,0,
5410,OTC,M2330,2017,P000017127,2,16.08,1,0,0,,6,,0,0,0,P000148953&P000191690,1,2.83,0,1,0,1.22
5410,OTC,M2330,2018,P000017127,2,17.08,1,0,0,P000166417,2,8.25,1,0,0,P000268060&P000191690,1,3.83,0,1,0,
5425,OTC,M2324,2012,P000136624,3,33.58,1,0.0390484,0.0390484,P000136627,2,8.17,0,0,0,P000136629&P000050406&P000152975,1,0.83,2,1,0,1.75
5426,OTC,M2325,2007,P000087807,3,0.83,0,0,0,,6,,0,0,0,,6,,0,1,0,0.73
5426,OTC,M2325,2009,P000014395,3,10.25,0,0,0,,6,,0,0,0,,6,,0,1,0,1.35
5426,OTC,M2325,2016,P000014395,3,17.25,0,0,0,,6,,0,0,0,P000195936&P000191246,3,0.83,0,1,0,1.6
5432,OTC,M2326,2007,P000078571,5,0.75,0,0,0,P000158599,2,4.33,0,0,0,,6,,0,1,0,1.6
5432,OTC,M2326,2009,P000027880&P000078571,2,2.75,1,0,0,P000158599,2,6.33,0,0,0,,6,,0,1,1,1.77
5432,OTC,M2326,2010,P000027880,2,2.25,1,0,0,P000117032,5,1.67,1,0,0,,6,,0,1,0,0.66
5432,OTC,M2326,2011,P000015938,2,2.67,1,0,0,P000117032,3,2.67,1,0,0,,6,,0,1,0,1.26
5432,OTC,M2326,2015,P000015938,2,6.67,1,0,0,P000117032,3,6.67,1,0,0,P000016693&P000191094,2,0.83,3,1,0,1.83
5432,OTC,M2326,2016,P000015938,2,7.67,1,0,0,P000117032,3,7.67,1,0,0,P000229133&P000016693,2,1.83,2,1,0,2.13
5432,OTC,M2326,2018,P000015938,2,9.67,1,0,0,P000281970,2,0,1,0,0,P000229133&P000016693,2,3.83,2,1,0,1.87
5434,TSE,M2329,2008,P000086871,2,19.25,1,0,0,P000032736,2,7.83,1,0,0,,6,,0,1,0,0
5434,TSE,M2329,2014,P000173946,2,25.25,1,0.098113208,0.098113208,P000032736,2,13.83,1,-0.351648352,-0.351648352,P000193605&P000165190,2,0.92,3,1,0,0
5434,TSE,M2329,2015,P000173946,2,26.25,1,0.030927835,0.030927835,P000032736,2,14.83,1,0.033898305,0.033898305,P000216636&P000193605,2,1.92,3,1,0,0
5434,TSE,M2329,2016,P000033887&P000072155,2,27.25,1,0.020050125,0.020050125,P000032736,2,15.83,1,0.016393443,0.016393443,P000216636&P000193605,2,2.92,3,1,0,0
