公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
5388,TSE,M2327,2010,P000025734,2,11.25,1,0,0,P000065469,2,9.5,1,0,0,P000132182&P000064701,2,2.83,2,0,0,5.26
5388,TSE,M2327,2011,P000025734,2,12.25,1,0,0,P000065469,2,10.5,1,0,0,P000132182&P000064701,2,3.83,2,0,0,4.27
5388,TSE,M2327,2012,P000025734,2,13.25,1,-0.198262647,-0.078273149,P000065469,2,11.5,1,-0.466321244,-0.466321244,P000132182&P000064701,2,4.83,2,0,0,4.19
5388,TSE,M2327,2015,P000025734,2,16.25,1,0,0,P000065469,2,14.5,1,0,0,P000207672&P000019178,1,2.83,5,0,0,4.29
5388,TSE,M2327,2016,P000025734,2,17.25,1,0.289855072,-0.207253886,P000065469,2,15.5,1,0,0,P000207672&P000019178,1,3.83,5,0,0,4.65
5392,OTC,M2326,2006,P000007468,3,0.83,1,0,0,P000073153,2,3.08,1,0,0,,6,,0,0,0,0
5392,OTC,M2326,2009,P000035926,2,3.83,1,0,0,P000073153,2,6.08,1,0,0,,6,,0,0,0,0
5392,OTC,M2326,2011,P000035926,2,5.83,1,0,0,P000054006,3,4.42,1,0,0,,6,,0,0,0,0.17
5392,OTC,M2326,2013,P000035926,2,7.83,1,0,0,,6,,0,0,0,,6,,0,0,0,0.92
5392,OTC,M2326,2014,P000035926,2,8.92,1,0,0,,6,,0,0,0,,6,,0,0,0,1
5392,OTC,M2326,2016,P000035926,2,10.83,1,0,0,,6,,0,0,0,P000011988&P000232245&P000098135,2,1.83,2,0,0,0.7
5403,OTC,M2330,2006,P000059961,3,22.83,1,0,0,P000031262,5,7.33,1,0,0,,6,,0,0,0,3.43
5403,OTC,M2330,2007,P000059961,3,23.92,1,0,0,P000031262,5,8.42,1,0,0,,6,,0,0,0,4.2
5403,OTC,M2330,2008,P000059961,3,24.92,1,0,0,P000031262,5,9.42,1,0,0,,6,,0,0,0,4.31
5403,OTC,M2330,2009,P000059961,3,25.92,1,0,0,P000031262,5,10.42,1,0,0,,6,,0,0,0,3.67
5403,OTC,M2330,2010,P000059961,3,26.92,1,0,0,P000031262,5,11.42,1,0,0,,6,,0,0,0,4.32
5403,OTC,M2330,2013,P000139468,2,6.33,1,0,0,P000031262,5,14.42,1,0,0,,6,,0,0,0,6.45
5403,OTC,M2330,2014,P000139468,2,7.42,1,0.055147059,0.055147059,P000031262,5,15.5,1,0.685714286,0.685714286,,6,,0,0,0,7.26
5403,OTC,M2330,2015,P000139468,2,8.33,1,-0.149825784,-0.149825784,P000031262,2,16.42,1,-0.144067797,-0.144067797,,6,,0,0,0,5.7
5403,OTC,M2330,2016,P000139468,2,9.33,1,0,0,P000031262,2,17.42,1,0,0,,6,,0,0,0,5.64
5403,OTC,M2330,2018,P000139468,2,11.25,1,0,0,P000031262,2,19.33,1,0,0,P000038531&P000251584,2,1.75,3,0,0,6.49
5410,OTC,M2330,2006,P000017127,2,5.08,1,0,0,P000083522,2,4.42,0,0,0,,6,,0,0,0,
5410,OTC,M2330,2007,P000017127,2,6.08,1,0,0,P000083522,2,5.42,0,0,0,,6,,0,0,0,
5410,OTC,M2330,2009,P000017127,2,8.08,1,0,0,P000038977,2,13,1,0,0,,6,,0,0,0,
5410,OTC,M2330,2010,P000017127,2,9.08,1,0,0,P000038977,2,14,1,0,0,,6,,0,0,0,
5410,OTC,M2330,2012,P000017127,2,11.08,1,0,0,,6,,0,0,0,,6,,0,0,0,1.83
5410,OTC,M2330,2013,P000017127,2,12.08,1,0.028169014,0.028169014,,6,,0,0,0,,6,,0,0,0,1.54
5410,OTC,M2330,2016,P000017127,2,15.08,1,0,0,P000166417,2,6.25,1,0,0,P000148953&P000191690,1,1.83,0,0,0,1.36
5425,OTC,M2324,2006,P000136624,3,27.58,1,0,0,P000136627,2,2.17,0,0,0,,6,,0,0,0,1.35
5425,OTC,M2324,2007,P000136624,3,28.58,1,0,0,P000136627,2,3.17,0,0,0,,6,,0,0,0,1.48
5425,OTC,M2324,2008,P000136624,3,29.58,1,0,0,P000136627,2,4.17,0,0,0,,6,,0,0,0,1.54
5425,OTC,M2324,2009,P000136624,3,30.58,1,0,0,P000136627,2,5.17,0,0,0,,6,,0,0,0,1.79
5425,OTC,M2324,2010,P000136624,3,31.58,1,0,0,P000136627,2,6.17,0,0,0,,6,,0,0,0,1.33
5425,OTC,M2324,2011,P000136624,3,32.58,1,0,0,P000136627,2,7.17,0,0,0,,6,,0,0,0,1.45
5425,OTC,M2324,2013,P000136624,3,34.58,1,0.007895152,0.007895152,P000136627,2,9.17,0,0.125,0.125,P000136629&P000050406&P000152975,1,1.83,2,0,0,1.98
5425,OTC,M2324,2014,P000136624,3,35.67,1,0.042378192,0.042378192,P000136627,2,10.25,0,0.084444444,0.084444444,P000136629&P000050406&P000152975,1,2.92,2,0,0,1.94
5425,OTC,M2324,2015,P000136624,3,36.58,1,0.00187871,0.00187871,P000136627,2,11.17,0,0,0,P000136629&P000050406&P000152975,1,3.83,2,0,0,2.13
5425,OTC,M2324,2016,P000136624,3,37.58,1,-0.225022502,-0.225022502,P000136627,2,12.17,0,0.025614754,0.025614754,P000136629&P000050406&P000152975,1,4.83,2,0,0,2.92
5425,OTC,M2324,2017,P000136624,3,38.58,1,0.029036005,0.029036005,P000136627,2,13.17,0,0,0,P000136629&P000050406&P000152975,1,5.83,2,0,0,2.6
5425,OTC,M2324,2018,P000136624,3,39.58,1,0.081734387,0.081734387,P000136627,2,14.17,0,0,0,P000136629&P000050406&P000152975,1,6.83,2,0,0,2.91
5426,OTC,M2325,2006,P000014395,3,7.25,0,0,0,,6,,0,0,0,,6,,0,0,0,0.51
5426,OTC,M2325,2008,P000087807,3,1.83,0,0,0,,6,,0,0,0,,6,,0,0,0,0.84
5426,OTC,M2325,2010,P000014395,3,11.25,0,0,0,,6,,0,0,0,,6,,0,0,0,1.78
5426,OTC,M2325,2011,P000014395,3,12.25,0,0,0,,6,,0,0,0,,6,,0,0,0,2.29
5426,OTC,M2325,2012,P000014395,3,13.25,0,0.062561576,0.062561576,,6,,0,0,0,,6,,0,0,0,1.74
5426,OTC,M2325,2013,P000014395,3,14.33,0,0,0,,6,,0,0,0,,6,,0,0,0,1.95
5426,OTC,M2325,2014,P000014395,3,15.42,0,0,0,,6,,0,0,0,,6,,0,0,0,1.97
5426,OTC,M2325,2015,P000014395,3,16.25,0,0.000927214,0.000927214,,6,,0,0,0,,6,,0,0,0,1.95
5426,OTC,M2325,2017,P000014395,3,18.25,0,0,0,,6,,0,0,0,P000195936&P000191246,3,1.83,0,0,0,1.64
5426,OTC,M2325,2018,P000014395,3,19.25,0,-0.10757295,-0.10757295,,6,,0,0,0,P000195936&P000191246,3,2.83,0,0,0,1.46
5432,OTC,M2326,2006,P000094084,3,10.33,0,0,0,,6,,0,0,0,,6,,0,0,0,2.84
5432,OTC,M2326,2008,P000078571,5,1.75,0,0,0,P000158599,2,5.33,0,0,0,,6,,0,0,1,1.36
5432,OTC,M2326,2012,P000015938,2,3.67,1,0,0,P000117032,3,3.67,1,0,0,,6,,0,0,0,1.6
5432,OTC,M2326,2013,P000015938,2,4.67,1,0,0,P000117032,3,4.67,1,0,0,,6,,0,0,0,1.36
5432,OTC,M2326,2014,P000015938,2,5.75,1,0,0,P000117032,3,5.75,1,0,0,,6,,0,0,0,1.61
5432,OTC,M2326,2017,P000015938,2,8.67,1,0,0,P000117032,3,8.67,1,0,0,P000229133&P000016693,2,2.83,2,0,0,1.51
5434,TSE,M2329,2006,P000062883,2,17.25,1,0,0,P000032736,2,5.83,1,0,0,,6,,0,0,0,0
5434,TSE,M2329,2007,P000062883,1,18.25,1,0,0,P000032736,2,6.83,1,0,0,,6,,0,0,0,0
5434,TSE,M2329,2009,P000086871,2,20.25,1,0,0,P000032736,2,8.83,1,0,0,,6,,0,0,0,0
5434,TSE,M2329,2010,P000086871,2,21.25,1,0,0,P000032736,2,9.83,1,0,0,,6,,0,0,0,0
5434,TSE,M2329,2011,P000086871,2,22.25,1,0,0,P000032736,2,10.83,1,0,0,,6,,0,0,0,0
5434,TSE,M2329,2012,P000086871,2,23.25,1,-0.043424318,-0.043424318,P000032736,2,11.83,1,0,0,,6,,0,0,0,0
5434,TSE,M2329,2013,P000086871,2,24.25,1,0.084306096,0.084306096,P000032736,2,12.83,1,2.137931034,2.137931034,,6,,0,0,0,0
5434,TSE,M2329,2017,P000033887&P000072155,2,28.25,1,0.090909091,0.090909091,P000032736,2,16.83,1,0.274193548,0.274193548,P000216636&P000193605,1,3.92,3,0,0,0.02
5434,TSE,M2329,2018,P000033887&P000072155,2,29.25,1,0,0,P000032736,2,17.83,1,0,0,P000216636&P000193605,1,4.92,3,0,0,0.08
5438,OTC,M2325,2006,P000074862,2,5.67,1,0,0,P000086658,4,4,1,0,0,P000043320&P000006861,1,6.92,3,0,0,6.75
5438,OTC,M2325,2009,P000074862,2,8.67,1,0,0,P000135588,2,2.58,1,0,0,,6,,0,0,0,15.15
5438,OTC,M2325,2010,P000074862,2,9.67,1,0,0,P000135588,2,3.58,1,0,0,,6,,0,0,0,11.28
5438,OTC,M2325,2015,P000074862,2,14.67,1,0,0,P000056473,2,13,1,0,0,,6,,0,0,0,9.41
5438,OTC,M2325,2016,P000074862,2,15.67,1,0,0,P000056473,2,14,1,0,0,,6,,0,0,0,9.4
5439,OTC,M2328,2006,P000070340,3,2.58,1,0,0,P000056224,2,2.92,1,0,0,,6,,0,0,0,
5439,OTC,M2328,2007,P000070340,3,3.58,1,0,0,P000056224,2,3.92,1,0,0,,6,,0,0,0,
5439,OTC,M2328,2008,P000070340,3,4.58,1,0,0,P000056224,2,4.92,1,0,0,,6,,0,0,0,
5439,OTC,M2328,2011,P000083072,3,24.08,1,0,0,P000056224,2,7.92,1,0,0,,6,,0,0,0,
5439,OTC,M2328,2012,P000083072,3,25.08,1,0.029511918,0.029511918,P000056224,2,8.92,1,0.297297297,0.297297297,,6,,0,0,0,
5439,OTC,M2328,2014,P000057143,3,27.17,1,0,0,P000056224,2,11,1,0,0,,6,,0,0,0,
5439,OTC,M2328,2016,P000057143,3,29.08,1,0,0,P000056224,2,12.92,1,0,0,P000216628&P000216629,2,1.83,1,0,0,
5439,OTC,M2328,2017,P000057143,3,30.08,1,0.090116279,0.090116279,P000056224,2,13.92,1,0.862068966,0.862068966,P000216628&P000216629,2,2.83,1,0,0,
5443,OTC,M2326,2006,P000081162,2,5.42,1,0,0,P000037393,3,4.75,0,0,0,,6,,0,0,0,3.3
5443,OTC,M2326,2009,P000033151,2,7.33,0,0,0,P000142140,3,1.67,0,0,0,,6,,0,0,0,8.43
5443,OTC,M2326,2013,P000127868,2,7.5,1,0,0,P000142140,2,5.67,0,0,0,P000130297&P000131889,1,1.83,1,0,0,5.75
5443,OTC,M2326,2016,P000127868,2,10.42,1,0.506849315,0.506849315,P000142140,2,8.58,0,1.952380952,1.952380952,P000173332&P000063987&P000073474,1,2.75,2,0,0,5.56
5443,OTC,M2326,2018,P000081162,2,17.42,1,0.039271485,0.039271485,P000142140,2,10.58,0,0.435483871,0.435483871,P000173332&P000063987&P000073474,1,4.75,2,0,0,6.93
5450,OTC,M2325,2006,P000072308,2,10.25,1,0,0,,6,,0,0,0,,6,,0,0,0,2.58
5450,OTC,M2325,2007,P000072308,2,11.25,1,0,0,,6,,0,0,0,,6,,0,0,0,0.19
5450,OTC,M2325,2009,P000061547,3,2,1,0,0,,6,,0,0,0,,6,,0,0,0,0.22
5450,OTC,M2325,2010,P000061547,3,2.92,1,0,0,,6,,0,0,0,,6,,0,0,0,1.23
5450,OTC,M2325,2014,P000206324&P000092085,1,2.08,1,0,0,P000193669,3,2,1,0,0,,6,,0,0,0,7.3
5452,OTC,M2331,2006,P000040474,3,8.25,1,0,0,P000073114,5,6.92,1,0,0,P000106934&P000077257,3,1.83,3,0,0,0
5452,OTC,M2331,2012,P000040474,3,14.25,1,0,0,P000073114,3,12.92,1,0.068872987,0.068872987,P000159709&P000077257,3,7.83,2,0,0,0.17
5452,OTC,M2331,2013,P000040474,3,15.25,1,0,0,P000073114,3,13.92,1,0.010041841,0.010041841,P000159709&P000077257,3,8.83,2,0,0,0.14
5452,OTC,M2331,2014,P000040474,3,16.25,1,0,0,P000073114,3,14.92,1,0,0,P000159709&P000077257,3,9.83,2,0,0,0.15
5452,OTC,M2331,2015,P000040474,3,17.33,1,0,0,P000073114,3,16,1,0,0,P000159709&P000077257,3,10.92,2,0,0,0.2
5452,OTC,M2331,2018,P000040474,3,20.25,1,0,0,P000073114,3,18.92,1,0,0,P000077257&P000252124,1,13.83,2,0,0,0.12
5457,OTC,M2328,2006,P000122739,2,1,1,0,0,P000030377,2,3.33,1,0,0,P000013286&P000107704,2,1.83,4,0,0,3.21
5457,OTC,M2328,2014,P000176260,3,3.25,1,0,0,P000181860,3,2.83,1,0,0,P000194614&P000139825,1,2.92,2,0,0,6.74
5457,OTC,M2328,2015,P000176260,3,4.17,1,0,0,P000181860,3,3.75,1,0,0,P000194614&P000139825,1,3.83,2,0,0,5.53
5457,OTC,M2328,2016,P000176260,3,5.17,1,0,0,P000181860,3,4.75,1,0,0,P000194614&P000139825,1,4.83,2,0,0,10.37
5460,OTC,M2328,2006,P000084760,3,34.33,0,0,0,P000024499,3,16.92,0,0,0,,6,,0,0,0,0.75
5460,OTC,M2328,2007,P000084760,3,35.33,0,0,0,P000024499,3,17.92,0,0,0,,6,,0,0,0,0.88
5460,OTC,M2328,2008,P000084760,3,36.33,0,0,0,P000024499,3,18.92,0,0,0,,6,,0,0,0,1.05
5460,OTC,M2328,2009,P000084760,3,37.33,0,0,0,P000024499,3,19.92,0,0,0,,6,,0,0,0,1.24
5460,OTC,M2328,2010,P000084760,3,38.33,0,0,0,P000024499,3,20.92,0,0,0,,6,,0,0,0,1.08
5460,OTC,M2328,2011,P000084760,3,39.42,0,0,0,P000024499,3,22,0,0,0,,6,,0,0,0,1.13
5460,OTC,M2328,2012,P000084760,3,40.42,0,0,0,P000024499,3,23,0,0,0,,6,,0,0,0,1.18
5460,OTC,M2328,2013,P000084760,3,41.42,0,-0.040799674,-0.040799674,P000024499,3,24,0,0,0,,6,,0,0,0,1.51
5460,OTC,M2328,2014,P000084760,3,42.42,0,0,0,P000024499,3,25,0,0,0,,6,,0,0,0,1.32
5460,OTC,M2328,2016,P000084760,3,44.42,0,0,0,P000024499,3,27,0,0,0,P000191203&P000191204,3,1.83,0,0,0,1.55
5464,OTC,M2328,2006,P000055806,4,8,0,0,0,,6,,0,0,0,P000049297&P000056263,1,4.83,0,0,0,1.23
5464,OTC,M2328,2007,P000055806,4,9,0,0,0,,6,,0,0,0,P000049297&P000056263,1,5.83,0,0,0,1.16
5464,OTC,M2328,2009,P000055806,4,11,0,0,0,,6,,0,0,0,,6,,0,0,0,1.48
5464,OTC,M2328,2010,P000055806,4,12,0,0,0,,6,,0,0,0,,6,,0,0,0,1.14
5464,OTC,M2328,2012,P000055806,4,14,0,0,0,P000111656,2,8,1,0,0,,6,,0,0,0,1.1
5464,OTC,M2328,2013,P000055806,4,15,0,0,0,P000111656,2,9,1,0,0,,6,,0,0,0,1.2
5464,OTC,M2328,2014,P000055806,4,16.08,0,1.033640293,0,P000111656,2,10.08,1,0,0,,6,,0,0,0,1.36
5464,OTC,M2328,2016,P000055806,4,18,0,-0.471253534,0,P000222169,2,1.67,1,0.333333333,0.333333333,,6,,0,0,0,1.19
5465,OTC,M2325,2006,P000050182,1,4.83,0,0,0,P000083560,2,8.08,1,0,0,,6,,0,0,0,1.6
5465,OTC,M2325,2008,P000050182,1,6.83,0,0,0,,6,,0,0,0,,6,,0,0,0,2.36
5465,OTC,M2325,2009,P000050182,1,7.83,0,0,0,,6,,0,0,0,,6,,0,0,0,3.6
5465,OTC,M2325,2013,P000061893,3,2.58,1,0,0,P000137519,3,14.08,1,0,0,,6,,0,0,0,2.89
5465,OTC,M2325,2014,P000061893,3,3.67,1,0,0,P000137519,3,15.17,1,0,0,,6,,0,0,0,2.6
5468,OTC,M2324,2006,P000030496,2,9.67,1,0,0,,6,,0,0,0,,6,,0,0,0,25.32
5468,OTC,M2324,2007,P000030496,2,10.75,1,0,0,,6,,0,0,0,,6,,0,0,0,21.6
5468,OTC,M2324,2010,P000005657,1,3.92,1,0,0,P000138889,5,3.5,1,0,0,,6,,0,0,0,44.62
5468,OTC,M2324,2011,P000005657,1,4.92,1,0,0,P000138889,3,4.5,1,0,0,,6,,0,0,0,43.53
5468,OTC,M2324,2012,P000005657,1,5.92,1,0,0,P000138889,3,5.5,1,0,0,,6,,0,0,0,36.6
5468,OTC,M2324,2013,P000005657,1,6.92,1,0,0,P000138889,3,6.5,1,0,0,,6,,0,0,0,23.38
5468,OTC,M2324,2014,P000005657,1,8,1,0,0,P000138889,3,7.58,1,0,0,,6,,0,0,0,12.46
5469,TSE,M2328,2006,P000007203,4,5,0,0,0,P000033421,2,6.42,1,0,0,P000010883,2,3.92,2,0,0,0.18
5469,TSE,M2328,2007,P000007203,4,6,0,0,0,P000033421,2,7.42,1,0,0,P000010883,2,4.92,2,0,0,0.08
5469,TSE,M2328,2010,P000033421,2,10.42,1,0,0,,6,,0,0,0,,6,,0,0,0,0.81
5469,TSE,M2328,2012,P000008278,2,2.5,1,0.057017544,0.057017544,P000033421,2,12.42,1,0.297619048,0.297619048,,6,,0,0,0,0.51
5469,TSE,M2328,2013,P000008278,2,3.5,1,0,0,P000033421,2,13.42,1,-0.412844037,-0.412844037,,6,,0,0,0,0.63
5469,TSE,M2328,2014,P000008278,2,4.5,1,0,0,P000033421,2,14.42,1,0,0,,6,,0,0,0,0.74
5469,TSE,M2328,2015,P000008278,2,5.5,1,0,0,P000033421,2,15.42,1,0,0,,6,,0,0,0,0.94
5469,TSE,M2328,2016,P000008278,2,6.5,1,0,0,P000033421,2,16.42,1,-0.2109375,-0.2109375,,6,,0,0,0,1.01
5469,TSE,M2328,2018,P000008278,2,8.5,1,0,0,P000033421,2,18.42,1,-0.267326733,-0.267326733,P000024190&P000001215&P000213781,2,1.83,4,0,0,0.8
5471,TSE,M2324,2006,P000083435,2,9.33,1,0,0,P000119877,2,1.25,1,0,0,P000088392&P000096709,2,6,4,0,0,13.91
5471,TSE,M2324,2010,P000083435,2,13.33,1,0,0,P000041413,5,7.17,1,0,0,P000039012&P000088392,1,6.83,2,0,0,16.92
5471,TSE,M2324,2011,P000083435,2,14.33,1,0,0,P000041413,5,8.17,1,0,0,P000039012&P000088392,1,7.83,2,0,0,16.75
5471,TSE,M2324,2012,P000083435,2,15.33,1,0,0,P000041413,5,9.17,1,-0.03125,-0.03125,P000039012&P000088392,1,8.83,2,0,0,19.85
5471,TSE,M2324,2013,P000083435,2,16.33,1,0,0,P000041413,5,10.17,1,-0.161290323,-0.161290323,P000039012&P000088392,1,9.83,3,0,0,20.34
5471,TSE,M2324,2014,P000083435,2,17.42,1,0.692854323,-0.010385414,P000041413,5,11.25,1,0,0,P000039012&P000088392,1,10.92,3,0,0,21.5
5471,TSE,M2324,2016,P000093394,2,19.33,1,0,0,P000041413,3,13.17,1,-0.476190476,-0.476190476,P000039012&P000088392,1,12.83,3,0,0,24.28
5471,TSE,M2324,2017,P000093394,2,20.33,1,0,0,P000041413,3,14.17,1,-0.181818182,-0.181818182,P000039012&P000088392,1,13.83,3,0,0,23.08
5471,TSE,M2324,2018,P000093394,2,21.33,1,0,0,P000041413,3,15.17,1,0,0,P000039012&P000088392,1,14.83,3,0,0,22.43
5474,OTC,M2325,2006,P000083712,3,4.92,0,0,0,P000097789,5,3,1,0,0,,6,,0,0,0,3.05
5474,OTC,M2325,2007,P000083712,3,5.75,0,0,0,P000097789,5,3.83,1,0,0,,6,,0,0,0,5.62
5474,OTC,M2325,2008,P000083712,3,6.75,0,0,0,P000097789,5,4.83,1,0,0,,6,,0,0,0,3.46
5474,OTC,M2325,2009,P000083712,3,7.75,0,0,0,P000097789,5,5.83,1,0,0,,6,,0,0,0,5.95
5474,OTC,M2325,2010,P000083712,3,8.75,0,0,0,P000097789,5,6.83,1,0,0,,6,,0,0,0,11.05
5474,OTC,M2325,2011,P000083712,3,9.75,0,0,0,P000097789,5,7.83,1,0,0,,6,,0,0,0,12.46
5474,OTC,M2325,2012,P000083712,3,10.75,0,0,0,P000097789,5,8.83,1,0,0,,6,,0,0,0,9.17
5474,OTC,M2325,2013,P000083712,3,11.75,0,0,0,P000097789,3,9.83,1,0,0,,6,,0,0,0,7.46
5474,OTC,M2325,2014,P000083712,3,12.75,0,0,0,P000097789,3,10.83,1,0,0,,6,,0,0,0,7.57
5474,OTC,M2325,2015,P000083712,3,13.75,0,-1,-1,P000097789,3,11.83,1,0,0,,6,,0,0,0,7.2
5474,OTC,M2325,2017,P000083712,3,15.75,0,0,0,P000097789,3,13.83,1,0,0,P000230220&P000076380,3,16.67,4,0,0,10.7
5474,OTC,M2325,2018,P000083712,3,16.75,0,0,0,P000097789,3,14.83,1,0,0,P000230220&P000076380,3,17.67,4,0,0,9.73
5475,OTC,M2328,2006,P000124437&P000071269&P000124484,2,7.33,1,0,0,P000017762,3,10.08,1,0,0,P000034041,2,4,0,0,0,0.21
5475,OTC,M2328,2008,P000124437&P000124484,2,2.67,1,0,0,,6,,0,0,0,,6,,0,0,0,0.42
5475,OTC,M2328,2010,P000147643,3,2.08,0,0,0,P000017762,3,14.08,1,0,0,,6,,0,0,0,0.21
5475,OTC,M2328,2012,P000147643,3,4.08,0,0,0,,6,,0,0,0,,6,,0,0,0,0.2
5475,OTC,M2328,2013,P000147643,3,5.08,0,0,0,,6,,0,0,0,,6,,0,0,0,0.27
5475,OTC,M2328,2018,P000124437,2,12.83,1,0,0,P000017762,3,22.08,1,0.180094787,0.180094787,P000064486&P000252541&P000191693,1,3.83,3,0,0,0.85
5481,OTC,M2328,2006,P000014840,2,12.25,0,0,0,P000082577,5,10.17,1,0,0,P000014810,3,8.5,1,0,0,0.12
5481,OTC,M2328,2008,P000014840,2,14.25,0,0,0,P000082577,3,12.17,1,0,0,,6,,0,0,0,0.19
5481,OTC,M2328,2009,P000014840,2,15.25,0,0,0,P000082577,3,13.17,1,0,0,,6,,0,0,0,0.29
5481,OTC,M2328,2010,P000014840,2,16.25,0,0,0,P000082577,3,14.17,1,0,0,,6,,0,0,0,0.31
5481,OTC,M2328,2011,P000014840,2,17.25,0,0,0,P000082577,3,15.17,1,0,0,,6,,0,0,0,0.54
5481,OTC,M2328,2012,P000014840,2,18.25,0,0,0,P000082577,3,16.17,1,0,0,,6,,0,0,0,0.62
5481,OTC,M2328,2013,P000014840,2,19.25,0,0,0,P000082577,3,17.17,1,0,0,,6,,0,0,0,1.5
5483,OTC,M2324,2006,P000091339,3,0.83,1,0,0,P000032569,2,3.08,1,0,0,P000065546&P000017194&P000013619,1,3.83,2,0,0,3.29
5483,OTC,M2324,2008,P000091339,3,2.83,1,0,0,P000032569,2,5.08,1,0,0,P000065546&P000017194,1,2.83,3,0,0,3.68
5483,OTC,M2324,2013,P000091339,3,7.83,1,0.057692308,0.057692308,P000159003&P000159011,2,4,1,0,0,P000065250&P000065546&P000077228,1,7.83,3,0,0,3.13
5483,OTC,M2324,2015,P000091339,2,9.83,1,0,0,P000159003,3,6,1,0,0,P000018447&P000065250&P000077228,1,4.83,3,0,0,2.8
5483,OTC,M2324,2018,P000091339,1,12.83,1,0.032200051,0.032200051,P000168303,2,1.08,1,0,0,P000018447&P000065250&P000077228,1,7.83,4,0,0,2.67
5484,TSE,M2326,2006,P000074905,2,11.75,1,0,0,P000083363,2,8.67,0,0,0,P000018262&P000131890,2,6,4,0,0,3.69
5484,TSE,M2326,2007,P000074905,2,12.75,1,0,0,P000083363,2,9.67,0,0,0,P000018262&P000131890,2,7,4,0,0,3.1
5484,TSE,M2326,2012,P000147411,2,4.17,1,0,0,,6,,0,0,0,P000131890&P000064102,2,12,4,0,0,5.59
5484,TSE,M2326,2016,P000074905,2,21.75,1,0,0,P000214169,3,2.17,1,1.666666667,1.666666667,P000217531&P000131890&P000097848,1,16,5,0,0,4.5
5484,TSE,M2326,2017,P000074905,2,22.75,1,0,0,P000214169,3,3.17,1,0,0,P000217531&P000131890&P000097848,1,17,5,0,0,6.62
5487,OTC,M2324,2006,P000064112,3,20.25,1,0,0,P000063114,3,9.33,1,0,0,P000057060&P000088406,1,4,3,0,0,12.95
5487,OTC,M2324,2008,P000068599,3,10.08,1,0,0,P000063114,3,11.17,1,0,0,P000057060&P000088406,1,5.83,3,0,0,10.8
5487,OTC,M2324,2010,P000064112,3,24.08,1,0,0,P000063114,3,13.17,1,0,0,P000057060&P000088406,1,7.83,3,0,0,9.98
5487,OTC,M2324,2011,P000064112,3,25.08,1,0,0,P000063114,3,14.17,1,0,0,P000057060&P000088406,1,8.83,3,0,0,11.24
5487,OTC,M2324,2012,P000064112,2,26.08,1,-0.484659636,-0.484659636,P000063114,3,15.17,1,-0.5,-0.5,P000057060&P000088406,1,9.83,3,0,0,12.58
5487,OTC,M2324,2013,P000064112,2,27.08,1,0.009302326,0.009302326,P000063114,3,16.17,1,-0.4,-0.4,P000057060&P000088406,1,10.83,3,0,0,10.37
5487,OTC,M2324,2014,P000064112,2,28.08,1,0.035023041,0.035023041,P000063114,3,17.17,1,-1,-1,P000057060&P000088406,1,11.83,3,0,0,8.8
5487,OTC,M2324,2017,P000064112,2,31.08,1,0.011513158,0.011513158,P000063114,3,20.17,1,0,0,P000190945&P000088406,1,14.83,3,0,0,6.63
5488,OTC,M2328,2006,P000093357,4,9.5,0,0,0,P000109063,5,1.83,1,0,0,,6,,0,0,0,0.46
5488,OTC,M2328,2008,P000093340,4,3.5,0,0,0,P000109063,5,3.33,1,0,0,,6,,0,0,0,0.93
5488,OTC,M2328,2013,P000093357,4,16.33,0,0.024180548,0.024180548,P000166776,3,4.25,1,0,0,,6,,0,0,0,0.41
5488,OTC,M2328,2014,P000093357,4,17.33,0,0.014690451,0.014690451,P000166776,3,5.25,1,0,0,,6,,0,0,0,0.51
5488,OTC,M2328,2015,P000093357,4,18.33,0,0,0,P000166776,3,6.25,1,0,0,,6,,0,0,0,0.55
5488,OTC,M2328,2017,P000093357,4,20.33,0,0,0,P000166776,3,8.25,1,0,0,P000109054&P000231083,3,1.83,0,0,0,0.52
5488,OTC,M2328,2018,P000093357,4,21.33,0,0,0,P000166776,3,9.25,1,0,0,P000109054&P000231083,3,2.83,0,0,0,0.67
5489,OTC,M2331,2006,P000017281,3,15.75,1,0,0,,6,,0,0,0,,6,,0,0,0,8.23
5489,OTC,M2331,2007,P000017281,3,16.75,1,0,0,,6,,0,0,0,,6,,0,0,0,7.13
5489,OTC,M2331,2008,P000017281,3,17.75,1,0,0,,6,,0,0,0,,6,,0,0,0,9.92
5489,OTC,M2331,2009,P000017281,3,18.75,1,0,0,,6,,0,0,0,,6,,0,0,0,10.58
5489,OTC,M2331,2010,P000017281,3,19.75,1,0,0,,6,,0,0,0,,6,,0,0,0,11.29
5489,OTC,M2331,2011,P000017281,3,20.75,1,0,0,,6,,0,0,0,,6,,0,0,0,13.04
5489,OTC,M2331,2012,P000017281,3,21.75,1,0.005990959,0.005990959,,6,,0,0,0,,6,,0,0,0,9.76
5489,OTC,M2331,2013,P000017281,3,22.75,1,0.020247956,0.020247956,,6,,0,0,0,,6,,0,0,0,12.63
